dataset,image,scale,method,degradation,lr_source_file,metric_border_pixels,dimension_policy,ssim_protocol,nedi_window_size,nedi_edge_threshold,nedi_scale_strategy,nedi_native_passes,nedi_edge_pixel_count,nedi_pixel_count,nedi_bilinear_fallback_count,nedi_numerical_fallback_count,nedi_dimension_adjustment,nedi_native_width,nedi_native_height,nedi_sampling_grid,psnr_y,ssim_y,psnr_rgb,ssim_rgb,latency_mean_ms,latency_median_ms,latency_std_ms,latency_min_ms,latency_max_ms,warmup_runs,timed_runs,hr_width,hr_height,lr_width,lr_height,generated_at_utc,python_version,numpy_version,pillow_version,skimage_version,operating_system,processor,compute_instance,execution_mode,worker_count
BSD100,216081.png,x4,nedi,prepared_bicubic_lr,216081.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,65180,63614,79788,0,True,480,320,even_insertion_2x_half_pixel_aligned,23.915522017585836,0.6122259021260323,22.63904291644399,0.5717392866307858,8315.9717194,8280.3803835,90.61090757484894,8223.696059,8556.18417,3,10,481,321,120,80,2026-08-31T19:47:17.320023+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,219090.png,x4,nedi,prepared_bicubic_lr,219090.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,42440,41474,101928,0,True,480,320,even_insertion_2x_half_pixel_aligned,24.83518745418518,0.6834636565554564,23.492117608681834,0.6455051273842715,7710.5311813,7699.452031999999,61.1993214347981,7623.29604,7818.175141,3,10,481,321,120,80,2026-08-31T19:47:21.066712+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,220075.png,x4,nedi,prepared_bicubic_lr,220075.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,73406,71251,72151,0,True,480,320,even_insertion_2x_half_pixel_aligned,24.787917099096187,0.7786339302055043,23.44862553978824,0.7472305964239224,8535.4741406,8520.530349,69.48520004142858,8439.589296,8715.256737,3,10,481,321,120,80,2026-08-31T19:47:59.943458+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,223061.png,x4,nedi,prepared_bicubic_lr,223061.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,67743,65653,77749,0,True,480,320,even_insertion_2x_half_pixel_aligned,23.562116676067223,0.5649834419599224,22.18525478429209,0.5379984446959639,8388.3498485,8380.533574000001,51.590045883714076,8327.235771,8490.101633,3,10,481,321,120,80,2026-08-31T19:48:34.968618+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,227092.png,x4,nedi,prepared_bicubic_lr,227092.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,22197,22079,121323,0,True,320,480,even_insertion_2x_half_pixel_aligned,32.322493268021475,0.8228289107925761,30.599267690113354,0.7950432206458468,7191.5278305,7174.3345545,76.11070725568048,7084.920659,7349.275157,3,10,321,481,80,120,2026-08-31T19:48:50.866532+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,229036.png,x4,nedi,prepared_bicubic_lr,229036.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,82439,79390,64012,0,True,480,320,even_insertion_2x_half_pixel_aligned,21.110357895490388,0.4776784767610523,19.76829730190887,0.4441468487300586,8725.5486943,8712.245672000001,73.99005596861284,8634.895922,8848.341484,3,10,481,321,120,80,2026-08-31T19:49:14.706898+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,236037.png,x4,nedi,prepared_bicubic_lr,236037.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,88425,85109,58293,0,True,480,320,even_insertion_2x_half_pixel_aligned,23.77790869264684,0.5150451476351678,22.37159984579941,0.48703031530807994,8867.9374357,8875.8413595,32.118328929497395,8823.022408,8908.717561,3,10,481,321,120,80,2026-08-31T19:49:55.563414+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,24077.png,x4,nedi,prepared_bicubic_lr,24077.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,82703,79986,63416,0,True,480,320,even_insertion_2x_half_pixel_aligned,22.68093267452374,0.7313390731474395,21.253660354785723,0.7087797250945167,8754.494131899999,8757.487272499999,32.42188977002531,8693.225575,8797.093659,3,10,481,321,120,80,2026-08-31T19:50:28.711235+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,241004.png,x4,nedi,prepared_bicubic_lr,241004.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,28152,27143,116259,0,True,480,320,even_insertion_2x_half_pixel_aligned,30.454666883514673,0.7990982685804922,28.908557462385815,0.7625400396386127,7275.8341101999995,7265.134518999999,54.32513148584503,7211.382213,7416.013219,3,10,481,321,120,80,2026-08-31T19:50:25.427361+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,241048.png,x4,nedi,prepared_bicubic_lr,241048.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,70814,68690,74712,0,True,480,320,even_insertion_2x_half_pixel_aligned,23.81078298313358,0.5294652917575869,22.446635571164922,0.49922709449800046,8426.665702,8405.720763000001,49.98598529500267,8371.821384,8527.06373,3,10,481,321,120,80,2026-08-31T19:51:04.397037+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,253027.png,x4,nedi,prepared_bicubic_lr,253027.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,61733,60396,83006,0,True,480,320,even_insertion_2x_half_pixel_aligned,21.263670949847324,0.611059270743934,19.904347980145754,0.5793709298417514,8181.0018533,8177.3110305,62.712737368707295,8086.289511,8279.781616,3,10,481,321,120,80,2026-08-31T19:51:42.022683+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,253055.png,x4,nedi,prepared_bicubic_lr,253055.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,27343,26542,116860,0,True,480,320,even_insertion_2x_half_pixel_aligned,30.585457252790683,0.8028170002799054,29.081171940715297,0.7691946069164337,7220.2630451,7225.158740000001,42.82452166023636,7147.095885,7294.167834,3,10,481,321,120,80,2026-08-31T19:51:59.634058+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,260058.png,x4,nedi,prepared_bicubic_lr,260058.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,28265,26700,116702,0,True,480,320,even_insertion_2x_half_pixel_aligned,31.30220499564333,0.7553114134066685,29.696780887574224,0.7126620516921215,7299.3762589,7296.233783,43.96112631000986,7240.197872,7384.085654,3,10,481,321,120,80,2026-08-31T19:52:03.736894+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,271035.png,x4,nedi,prepared_bicubic_lr,271035.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,75683,73289,70113,0,True,320,480,even_insertion_2x_half_pixel_aligned,25.2204056884812,0.6540373474921227,23.844720435613294,0.6169820633834303,8634.2164821,8636.3307945,49.254307267661325,8568.00023,8752.954331,3,10,321,481,80,120,2026-08-31T19:52:56.423114+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,285079.png,x4,nedi,prepared_bicubic_lr,285079.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,76436,73799,69603,0,True,320,480,even_insertion_2x_half_pixel_aligned,23.395975325486308,0.5674074138876174,22.06786030189714,0.529430879085163,8724.5196062,8709.7336345,93.17963493735998,8583.129418,8906.977576,3,10,321,481,80,120,2026-08-31T19:53:35.286148+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,291000.png,x4,nedi,prepared_bicubic_lr,291000.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,87743,84316,59086,0,True,480,320,even_insertion_2x_half_pixel_aligned,20.68062480162167,0.3168389161782676,19.26843675720742,0.29292659211931915,8985.550252000001,8986.146614000001,56.046544553762224,8895.391678,9106.838222,3,10,481,321,120,80,2026-08-31T19:53:56.207876+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,295087.png,x4,nedi,prepared_bicubic_lr,295087.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,45027,43872,99530,0,True,480,320,even_insertion_2x_half_pixel_aligned,26.325822502311386,0.6473143150279612,24.874684246261506,0.6222907063031143,7903.9826661,7899.8040435,82.72732317711417,7796.178736,8061.016075,3,10,481,321,120,80,2026-08-31T19:53:46.285611+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,296007.png,x4,nedi,prepared_bicubic_lr,296007.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,27081,25874,117528,0,True,480,320,even_insertion_2x_half_pixel_aligned,30.967950979572436,0.7563701457559553,29.394113914843494,0.7172672922909819,7339.7241529,7328.022683499999,61.30616936646048,7247.98032,7456.917654,3,10,481,321,120,80,2026-08-31T19:54:31.827037+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,296059.png,x4,nedi,prepared_bicubic_lr,296059.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,35795,34618,108784,0,True,480,320,even_insertion_2x_half_pixel_aligned,29.11555063689555,0.7301845928740366,27.65348619786304,0.6906341397145145,7602.4030413,7602.383411,57.39063153564687,7521.935019,7693.949113,3,10,481,321,120,80,2026-08-31T19:55:14.320576+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,299086.png,x4,nedi,prepared_bicubic_lr,299086.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,25789,25163,118239,0,True,480,320,even_insertion_2x_half_pixel_aligned,30.349009593359348,0.7667922664154946,28.773602099965927,0.7290527020681893,7286.1594702,7273.0732625,36.31283217758684,7237.571629,7336.648184,3,10,481,321,120,80,2026-08-31T19:55:21.331820+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,300091.png,x4,nedi,prepared_bicubic_lr,300091.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,32419,30868,112534,0,True,480,320,even_insertion_2x_half_pixel_aligned,27.01704660255023,0.7345897434059587,25.54760584732017,0.6988179851825032,7426.0707372,7413.3913545,49.40566240240227,7353.222883,7516.131574,3,10,481,321,120,80,2026-08-31T19:55:32.786039+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,302008.png,x4,nedi,prepared_bicubic_lr,302008.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,47201,46535,96867,0,True,320,480,even_insertion_2x_half_pixel_aligned,27.13665413983566,0.890475315368042,25.675270933234113,0.8644245429323307,7896.9936599,7888.6563675,48.38622087186194,7825.298091,7982.062721,3,10,321,481,80,120,2026-08-31T19:56:14.526194+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,304034.png,x4,nedi,prepared_bicubic_lr,304034.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,101282,97682,45720,0,True,480,320,even_insertion_2x_half_pixel_aligned,22.93883618647294,0.5466985814270713,21.651502791282773,0.5087383621862295,9273.9715506,9275.7199525,48.38338412459618,9176.613051,9348.143583,3,10,481,321,120,80,2026-08-31T19:57:14.992853+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,304074.png,x4,nedi,prepared_bicubic_lr,304074.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,74078,71405,71997,0,True,320,480,even_insertion_2x_half_pixel_aligned,24.378496414012293,0.518769421683545,23.01714440825048,0.4775895775084835,8609.6142568,8606.8854685,60.77178931040846,8522.340878,8706.967711,3,10,321,481,80,120,2026-08-31T19:57:13.495635+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,306005.png,x4,nedi,prepared_bicubic_lr,306005.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,61075,59274,84128,0,True,480,320,even_insertion_2x_half_pixel_aligned,26.327000704026435,0.7116388166026426,24.873670958924237,0.6604553827957366,8204.553622200001,8214.4953515,59.33832239424194,8107.719929,8320.928522,3,10,481,321,120,80,2026-08-31T19:57:19.675767+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,3096.png,x4,nedi,prepared_bicubic_lr,3096.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,10107,9969,133433,0,True,480,320,even_insertion_2x_half_pixel_aligned,34.33936695807044,0.9601862928207565,32.38406959805558,0.9463284801693116,6856.6290457000005,6834.7516585,98.28115570694135,6733.584136,7119.847407,3,10,481,321,120,80,2026-08-31T19:57:43.628925+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,33039.png,x4,nedi,prepared_bicubic_lr,33039.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,119431,115551,27851,0,True,320,480,even_insertion_2x_half_pixel_aligned,19.613959013633362,0.4278484721880814,18.3052481265688,0.4055699952834295,9781.3282724,9775.320499000001,72.32005240664729,9679.419474,9897.625821,3,10,321,481,80,120,2026-08-31T19:59:20.970705+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,351093.png,x4,nedi,prepared_bicubic_lr,351093.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,70953,68538,74864,0,True,480,320,even_insertion_2x_half_pixel_aligned,21.657902316378713,0.5554106978037724,20.336651414289122,0.5290586988258692,8514.6788202,8496.501631,91.0416219530308,8427.557254,8745.528783,3,10,481,321,120,80,2026-08-31T19:59:05.842394+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,361010.png,x4,nedi,prepared_bicubic_lr,361010.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,55032,52948,90454,0,True,480,320,even_insertion_2x_half_pixel_aligned,25.743047963759956,0.7199002316873989,24.401434491386848,0.6735588081228273,8032.8008767,8036.5140775,73.74223141430457,7929.053605,8162.390864,3,10,481,321,120,80,2026-08-31T19:59:04.452233+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,37073.png,x4,nedi,prepared_bicubic_lr,37073.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,32421,31810,111592,0,True,480,320,even_insertion_2x_half_pixel_aligned,27.767832935812784,0.734232362644927,26.403412899827284,0.6914941618590401,7458.4872528,7453.4678925,59.86961420781315,7382.696354,7595.130377,3,10,481,321,120,80,2026-08-31T19:59:20.773028+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,376043.png,x4,nedi,prepared_bicubic_lr,376043.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,77655,74947,68455,0,True,320,480,even_insertion_2x_half_pixel_aligned,24.188075639354935,0.48544708069695425,22.755689080942993,0.4549033955473673,8659.9205938,8647.481579,64.43153073633944,8572.920465,8811.784972,3,10,321,481,80,120,2026-08-31T20:00:57.009074+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,38082.png,x4,nedi,prepared_bicubic_lr,38082.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,72115,69422,73980,0,True,480,320,even_insertion_2x_half_pixel_aligned,26.288387155243495,0.5199384623310275,24.879683324908477,0.47881189801604807,8486.5480769,8490.025214000001,66.8183032947577,8373.485217,8593.69544,3,10,481,321,120,80,2026-08-31T20:00:56.195007+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,38092.png,x4,nedi,prepared_bicubic_lr,38092.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,68059,65920,77482,0,True,480,320,even_insertion_2x_half_pixel_aligned,24.93560886947335,0.6204273665090592,23.617624901665543,0.5867840278143187,8380.12277,8381.807549500001,56.229579777482435,8285.08451,8500.132376,3,10,481,321,120,80,2026-08-31T20:01:09.586018+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,385039.png,x4,nedi,prepared_bicubic_lr,385039.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,58466,56812,86590,0,True,480,320,even_insertion_2x_half_pixel_aligned,22.195142457611922,0.5921418015741844,20.841726781359565,0.5581856250430969,8162.0935384,8150.928857,53.658349223109354,8077.733819,8291.095942,3,10,481,321,120,80,2026-08-31T20:01:07.171473+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
BSD100,41033.png,x4,nedi,prepared_bicubic_lr,41033.png,4,native_nedi_grid_then_full_target_size_adjustment,gaussian_11x11_sigma_1.5_population_covariance,8,8.0,native_x2_twice_then_bicubic_to_target,2,46216,43592,99810,0,True,480,320,even_insertion_2x_half_pixel_aligned,28.81260015841041,0.7303207094086818,27.320770971041902,0.6873796479917226,7808.3085942,7788.705373999999,66.04537976021848,7712.195995,7958.000716,3,10,481,321,120,80,2026-08-31T20:02:37.834612+00:00,3.12.3,2.5.2,12.3.0,0.26.0,Linux-7.0.0-1011-aws-x86_64-with-glibc2.39,x86_64,m7i.2xlarge,parallel_process_workers,4
